DATE,Hour,Time Slot,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *,MCP (Rs/MWh) *
26-03-2021,3,02:45 - 03:00,11964,12154.2,9670.9,9669.4,3398.42,3399.42
26-03-2021,4,03:00 - 03:15,11626.6,12370.2,9387.9,9389.1,3299.92,3300.92
26-03-2021,4,03:15 - 03:30,11775.2,12486.5,9501.2,9537.2,3300.99,3301.99
26-03-2021,4,03:30 - 03:45,11697.5,12561.5,9458,9459.2,3299.59,3300.59
26-03-2021,4,03:45 - 04:00,11725.8,12660.2,9486.1,9487.3,3299.49,3300.49
26-03-2021,5,04:00 - 04:15,12009.7,12712.8,9748.8,9636.92,3308.92,3309.92
26-03-2021,5,04:15 - 04:30,12288.9,12618.3,10019.8,9636.8,3398.76,3399.76
26-03-2021,5,04:30 - 04:45,12439.2,12455.3,10138.9,9775.4,3469.57,3470.57
26-03-2021,5,04:45 - 05:00,12642.8,12156.3,10191.1,9977.8,3549.25,3550.25
26-03-2021,6,05:00 - 05:15,13138.3,12032,10374.6,9879.5,3666.39,3667.39
26-03-2021,6,05:15 - 05:30,12923.3,11271,9713.6,9421.22,3680.65,3681.65
26-03-2021,6,05:30 - 05:45,13304,11229.1,9790.3,9415.8,3929.54,3930.54
26-03-2021,6,05:45 - 06:00,13277.5,10766,9602.1,9164.78,4099.65,4100.65
26-03-2021,7,06:00 - 06:15,12995.5,10810.1,10083.1,8952.42,4489.42,4490.42
26-03-2021,7,06:15 - 06:30,13836.2,10155.9,9820.6,9207.02,5000.92,5001.92
26-03-2021,7,06:30 - 06:45,14502.9,11044.5,10560.5,9708.7,4999.36,5000.36
26-03-2021,7,06:45 - 07:00,14395.8,11737,11103.7,9815.42,4682.73,4683.73
26-03-2021,8,07:00 - 07:15,14450.9,12311.8,11334.5,9845.92,4434.13,4435.13
26-03-2021,8,07:15 - 07:30,14249.3,12919.5,11475,9850.4,3850.22,3851.22
26-03-2021,8,07:30 - 07:45,13780.4,12734.2,11289.7,9871.84,3810.62,3811.62
26-03-2021,8,07:45 - 08:00,13686.6,12789.4,11302.2,9843.44,3900.99,3901.99
26-03-2021,9,08:00 - 08:15,13129.7,12623.7,11117.9,9557.62,3689.71,3690.71
26-03-2021,9,08:15 - 08:30,12548.2,12222.1,10695.6,9435.02,3600.29,3601.29
26-03-2021,9,08:30 - 08:45,12420.9,11623,10331.3,9647.32,3929.45,3930.45
26-03-2021,9,08:45 - 09:00,11861.7,10989.8,9931.52,9383.4,3999.77,4000.77
26-03-2021,10,09:00 - 09:15,11886.5,10294.5,9308.1,9055.22,4101.38,4102.38
26-03-2021,10,09:15 - 09:30,11485.9,9335.8,8728.5,8521.4,4999,5000
26-03-2021,10,09:30 - 09:45,11146.2,8693.7,8302.2,8052,4999.76,5000.76
26-03-2021,10,09:45 - 10:00,11025.3,8804.7,8164.7,8163,4489.67,4490.67
26-03-2021,11,10:00 - 10:15,11151.9,8993.2,8081.9,8082.4,4434.02,4435.02
26-03-2021,11,10:15 - 10:30,11013.7,9124.2,8125.2,8107.2,4000.12,4001.12
26-03-2021,11,10:30 - 10:45,11153.5,9156.6,8167.6,8150,4100.16,4101.16
26-03-2021,11,10:45 - 11:00,11055,9463.9,8389.7,8371.7,3977.17,3978.17
26-03-2021,12,11:00 - 11:15,11114.1,9252.6,8072.1,8066.8,3929.92,3930.92
26-03-2021,12,11:15 - 11:30,11023.2,9262.9,7990.5,7972.5,3840.76,3841.76
26-03-2021,12,11:30 - 11:45,11429.8,9561.9,8298.4,8268.4,3650.73,3651.73
26-03-2021,12,11:45 - 12:00,11488.3,9765.7,8460.2,8430.2,3650.5,3651.5
26-03-2021,13,12:00 - 12:15,11446.7,10424.3,8719.6,8713.3,3469.75,3470.75
26-03-2021,13,12:15 - 12:30,11457.1,10450,8829.7,8823.4,3469.45,3470.45
26-03-2021,13,12:30 - 12:45,11109.6,10696.4,8619.78,8597.63,3400.76,3401.76
26-03-2021,13,12:45 - 13:00,10615.5,10644.5,8433,8426.7,3286.73,3287.73
26-03-2021,14,13:00 - 13:15,10290,11626.5,8174.4,8168.1,3192.33,3193.33
26-03-2021,14,13:15 - 13:30,10260.9,12145,8230.8,8224.5,3085.6,3086.6
26-03-2021,14,13:30 - 13:45,10300.4,12436.2,8277,8270.7,3065.5,3066.5
26-03-2021,14,13:45 - 14:00,10380.5,12897.1,8365.2,8358.9,3059.71,3060.71
26-03-2021,15,14:00 - 14:15,11096.5,13309,9223.1,9216.8,3085.55,3086.55
26-03-2021,15,14:15 - 14:30,12363.8,13751.9,10004.7,9998.4,3191.32,3192.32
26-03-2021,15,14:30 - 14:45,13060.2,13535.8,10673.5,10667.2,3232.66,3233.66
26-03-2021,15,14:45 - 15:00,13325.3,13294.4,10930.8,10924.5,3279.52,3280.52
26-03-2021,16,15:00 - 15:15,13932.5,12852.5,11221,11091.5,3374.86,3375.86
26-03-2021,16,15:15 - 15:30,14569,12610.4,11379.6,11354.6,3600.74,3601.74
26-03-2021,16,15:30 - 15:45,14945.5,12364.3,11394.67,11194.4,3999.95,4000.95
26-03-2021,16,15:45 - 16:00,15276.8,12283.5,11485.7,11202.12,4434.25,4435.25
26-03-2021,17,16:00 - 16:15,16016.3,12004.1,11493.8,11207.1,5001.43,5002.43
26-03-2021,17,16:15 - 16:30,15998.5,11763.8,11511.2,11290,5503.57,5504.57
26-03-2021,17,16:30 - 16:45,16411.9,11642.2,11421.02,11313.12,6000.59,6001.59
26-03-2021,17,16:45 - 17:00,16575.1,11503.1,11454.82,11336.32,6000.87,6001.87
26-03-2021,18,17:00 - 17:15,15873.8,11930.5,11778.2,11454,5200.54,5201.54
26-03-2021,18,17:15 - 17:30,15355.2,11520.3,11368,11355,5111.15,5112.15
26-03-2021,18,17:30 - 17:45,14392.6,10720.5,10568.2,10575.7,5111.41,5112.41
26-03-2021,18,17:45 - 18:00,14506.6,9899.5,9762.2,9769.7,6301,6302
26-03-2021,19,18:00 - 18:15,12946.8,10135.1,9906.9,9869.3,5350.35,5351.35
26-03-2021,19,18:15 - 18:30,12804.1,10042.8,9794.6,9756.5,5250.61,5251.61
26-03-2021,19,18:30 - 18:45,13227.3,10226.6,9881.7,9834.4,5000.29,5001.29
26-03-2021,19,18:45 - 19:00,13572.7,10015.3,9816.6,9764.6,5999.69,6000.69
26-03-2021,20,19:00 - 19:15,15384.6,9737.3,9737.3,9737.3,9140.35,9141.35
26-03-2021,20,19:15 - 19:30,15038.8,9406.8,9406.8,9404.3,9000.71,9001.71
26-03-2021,20,19:30 - 19:45,15010.1,9205.2,9191.5,9191.5,7150.85,7151.85
26-03-2021,20,19:45 - 20:00,15077.3,8816.6,8813.9,8802.9,8535.8,8536.8
26-03-2021,21,20:00 - 20:15,15100.8,9125.3,9111.6,9111.6,6979.72,6980.72
26-03-2021,21,20:15 - 20:30,14975.2,9333.5,9319.8,9319.8,6942.27,6943.27
26-03-2021,21,20:30 - 20:45,14477,9191.2,9177.5,9129.78,6936.69,6937.69
26-03-2021,21,20:45 - 21:00,14275.3,9330.9,9217.2,9217.2,6911.19,6912.19
26-03-2021,22,21:00 - 21:15,14023.4,9025.7,9012,9012,6896.85,6897.85
26-03-2021,22,21:15 - 21:30,14037.4,9132.7,9119,9119,6879.62,6880.62
26-03-2021,22,21:30 - 21:45,13612.2,9229.1,9215.4,9215.4,6577.9,6578.9
26-03-2021,22,21:45 - 22:00,13436.9,9347.8,9259.1,9259.1,5960.14,5961.14
26-03-2021,23,22:00 - 22:15,13044.7,9208.8,9120.1,9120.1,5960.13,5961.13
26-03-2021,23,22:15 - 22:30,12867.7,8910.8,8822.1,8822.1,5960.14,5961.14
26-03-2021,23,22:30 - 22:45,12289.8,8892.9,8804.2,8804.2,5650.53,5651.53
26-03-2021,23,22:45 - 23:00,12081.7,8947.4,8810,8808.5,5013.42,5014.42
26-03-2021,24,23:00 - 23:15,12451.6,9123,9034.3,9034.3,5750.32,5751.32
26-03-2021,24,23:15 - 23:30,12717.4,9250,9161.3,9161.3,5490.36,5491.36
26-03-2021,24,23:30 - 23:45,12726.3,9434.8,9261.9,9187.08,5000.43,5001.43
26-03-2021,24,23:45 - 24:00,12907.4,9560,9471.3,9414.1,5490.12,5491.12
27-03-2021,1,00:00 - 00:15,12028.2,9719,9591.7,9619,5800.4,5801.4
27-03-2021,1,00:15 - 00:30,12146.4,9872.6,9745.3,9772.6,5940.08,5941.08
27-03-2021,1,00:30 - 00:45,12076.2,9923.4,9753.2,9816.4,5750.43,5751.43
27-03-2021,1,00:45 - 01:00,11769.1,10178,9636.3,9736.3,4999.2,5000.2
27-03-2021,2,01:00 - 01:15,11832.3,10754.1,9683.8,9742.7,3938.99,3939.99
27-03-2021,2,01:15 - 01:30,11568.7,10955.7,9499.7,9594.7,3929.25,3930.25
27-03-2021,2,01:30 - 01:45,11302.3,11181,9401.9,9491.3,3549.5,3550.5
27-03-2021,2,01:45 - 02:00,10987.8,11393.3,9149,9238.4,3442.2,3443.2
27-03-2021,3,02:00 - 02:15,11003.7,11482.2,9225.5,9318.8,3469.42,3470.42
27-03-2021,3,02:15 - 02:30,10854.7,11482.2,9084.1,9170,3402.83,3403.83
27-03-2021,3,02:30 - 02:45,10592.1,11564.2,8847.6,8940.9,3363.69,3364.69
27-03-2021,3,02:45 - 03:00,10546.3,11689.1,8809.5,8895.6,3337.61,3338.61
27-03-2021,4,03:00 - 03:15,10463.1,11942.5,8762.8,8862.8,3299.26,3300.26
27-03-2021,4,03:15 - 03:30,10547.1,12068.5,8846.4,8946.4,3299.17,3300.17
27-03-2021,4,03:30 - 03:45,10583.4,12179.3,8882.8,8982.8,3299.03,3300.03
27-03-2021,4,03:45 - 04:00,10414.9,12231.3,8722.1,8822.1,3279.31,3280.31
27-03-2021,5,04:00 - 04:15,10389.5,12274.8,8689,8789,3279.13,3280.13
27-03-2021,5,04:15 - 04:30,10718.3,12220.1,9009.7,9109.7,3299.32,3300.32
27-03-2021,5,04:30 - 04:45,10820.5,11967.8,9078.7,9178.7,3363.38,3364.38
27-03-2021,5,04:45 - 05:00,11029,11689.1,9186,9252.5,3399.51,3400.51
27-03-2021,6,05:00 - 05:15,12076.2,11325,9695,9470.8,3929.26,3930.26
27-03-2021,6,05:15 - 05:30,12741.4,11254.7,10164.1,9391.8,4444.25,4445.25
27-03-2021,6,05:30 - 05:45,13252.8,11267.8,10271.8,9591.93,4444.65,4445.65
27-03-2021,6,05:45 - 06:00,13113.6,11312,10136.9,9726.2,4111.3,4112.3
27-03-2021,7,06:00 - 06:15,13741.4,11380.7,10639.4,9830.92,4652.59,4653.59
27-03-2021,7,06:15 - 06:30,13882.2,10923.9,10540,9905.02,5000.92,5001.92
27-03-2021,7,06:30 - 06:45,14418,11777.2,11095.3,10395.12,4890.06,4891.06
27-03-2021,7,06:45 - 07:00,14519.9,12531.1,11500.4,10571.22,4400.87,4401.87
27-03-2021,8,07:00 - 07:15,14383.7,12107.2,11140.8,10554.12,4444.08,4445.08
27-03-2021,8,07:15 - 07:30,14016.3,12135.5,11103.1,10533.62,4340.04,4341.04
27-03-2021,8,07:30 - 07:45,13202.9,12156.8,10814.1,10162.4,3929.6,3930.6
27-03-2021,8,07:45 - 08:00,12684.6,12158.5,10531.6,10066.82,3870.04,3871.04
27-03-2021,9,08:00 - 08:15,11832.4,12072.6,10033.9,9517.57,3399.97,3400.97
27-03-2021,9,08:15 - 08:30,11174,11395.3,9451.2,9558.7,3469.26,3470.26
27-03-2021,9,08:30 - 08:45,11068.7,10133.7,8992.3,8949.9,4099.82,4100.82
27-03-2021,9,08:45 - 09:00,10353.9,8925.4,8232.4,8138.8,4600.79,4601.79
27-03-2021,10,09:00 - 09:15,10400.1,8760.6,7894.3,7987.2,4444.24,4445.24
27-03-2021,10,09:15 - 09:30,10965.7,8228.4,8126.1,8179.9,5999.28,6000.28
27-03-2021,10,09:30 - 09:45,11187.3,7815.9,7791.9,7773.7,6001.07,6002.07
27-03-2021,10,09:45 - 10:00,11148.9,7937.3,7913.3,7895.1,6000.52,6001.52
27-03-2021,11,10:00 - 10:15,11065.3,8023.2,7987.2,7969,6000.21,6001.21
27-03-2021,11,10:15 - 10:30,11258.5,8176,8140,8121.8,6000.33,6001.33
27-03-2021,11,10:30 - 10:45,11328.2,8276.2,8065.2,8155.2,5750.95,5751.95
27-03-2021,11,10:45 - 11:00,11351.6,8425.7,8130.5,8190.6,5000.44,5001.44
27-03-2021,12,11:00 - 11:15,11425.5,8672.8,8013.3,8018.8,4850.1,4851.1
27-03-2021,12,11:15 - 11:30,11635.6,8811.9,8152.4,8157.9,4850.2,4851.2
27-03-2021,12,11:30 - 11:45,11596.4,8871.1,8186.3,8217.1,4444.9,4445.9
27-03-2021,12,11:45 - 12:00,11634.3,8989,8236.4,8290.7,4444.77,4445.77
27-03-2021,13,12:00 - 12:15,11927.8,9843.7,8719.34,8712.4,3999.63,4000.63
27-03-2021,13,12:15 - 12:30,11810.1,9880.2,8650.4,8683.31,3938.47,3939.47
27-03-2021,13,12:30 - 12:45,11410.6,10525.8,8868.3,8906.5,3542.59,3543.59
27-03-2021,13,12:45 - 13:00,11281.8,11136.8,8940.5,8997.3,3469.64,3470.64
27-03-2021,14,13:00 - 13:15,10590.5,11966.9,8575.1,8675.1,3279.77,3280.77
27-03-2021,14,13:15 - 13:30,10483.2,12573.2,8507.2,8607.2,3192.02,3193.02
27-03-2021,14,13:30 - 13:45,10304.8,12915.8,8469.4,8469.4,3150.08,3151.08
27-03-2021,14,13:45 - 14:00,10433.7,13105.4,8655.6,8755.6,3059.73,3060.73
27-03-2021,15,14:00 - 14:15,10998.5,13251.8,9124.3,9224.3,3165.14,3166.14
27-03-2021,15,14:15 - 14:30,11654.4,13490.1,9769.7,9861.6,3170.68,3171.68
27-03-2021,15,14:30 - 14:45,12286.4,13203.6,10368,10468,3243.08,3244.08
27-03-2021,15,14:45 - 15:00,12763.1,12999.5,10728.9,10828.9,3279.27,3280.27
27-03-2021,16,15:00 - 15:15,13177.8,12767.1,11060.1,11158.8,3386.47,3387.47
27-03-2021,16,15:15 - 15:30,13612.7,12721.5,11342.5,11441.2,3469.55,3470.55
27-03-2021,16,15:30 - 15:45,13948.4,12463.2,11365.2,11414.9,3938.75,3939.75
27-03-2021,16,15:45 - 16:00,13773.7,12294.3,11156.4,11161.4,3600.98,3601.98
27-03-2021,17,16:00 - 16:15,14203.1,11797,10755.9,10808.4,3784.33,3785.33
27-03-2021,17,16:15 - 16:30,14674.1,11020.2,10799.2,10852.8,5000.34,5001.34
27-03-2021,17,16:30 - 16:45,15068,10249.6,10237.8,10237.8,8000.01,8001.01
27-03-2021,17,16:45 - 17:00,15319.1,9392,9392,9392,9868.1,9869.1
27-03-2021,18,17:00 - 17:15,14344.7,9323.6,9311.8,9311.8,7546.95,7547.95
27-03-2021,18,17:15 - 17:30,14202.9,8735.7,8723.9,8723.9,7581.18,7582.18
27-03-2021,18,17:30 - 17:45,13702.6,7897.6,7885.8,7885.8,7594.03,7595.03
27-03-2021,18,17:45 - 18:00,13543.6,7560.1,7548.3,7548.3,7903.21,7904.21
27-03-2021,19,18:00 - 18:15,11473.7,8432,8308.3,8308.3,6716.22,6717.22
27-03-2021,19,18:15 - 18:30,11583.7,9160.6,8871.9,8921.9,5500.65,5501.65
27-03-2021,19,18:30 - 18:45,11914.3,9757.8,9324.3,9404.9,4999.73,5000.73
27-03-2021,19,18:45 - 19:00,12125.8,9688.2,9419.5,9419.5,5111.98,5112.98
27-03-2021,20,19:00 - 19:15,13284.6,9274.2,9274.2,9274.2,9250.12,9251.12
27-03-2021,20,19:15 - 19:30,13248.6,9131.2,9017.5,9113.4,7500.09,7501.09
27-03-2021,20,19:30 - 19:45,12705.5,8930.6,8816.9,8816.9,6999.82,7000.82
27-03-2021,20,19:45 - 20:00,12336.7,8638,8524.3,8524.3,6999.66,7000.66
27-03-2021,21,20:00 - 20:15,11922.9,8212.2,8098.5,8098.5,6999.68,7000.68
27-03-2021,21,20:15 - 20:30,11874.7,8334.4,8220.7,8220.7,6999.53,7000.53
27-03-2021,21,20:30 - 20:45,11868,7825.8,7712.1,7712.1,7100.32,7101.32
27-03-2021,21,20:45 - 21:00,11929.5,7847.2,7733.5,7733.5,6999.91,7000.91
27-03-2021,22,21:00 - 21:15,11997.6,7633.5,7619.8,7619.8,7100.03,7101.03
27-03-2021,22,21:15 - 21:30,11783.9,7628.3,7614.6,7614.6,6999.9,7000.9
27-03-2021,22,21:30 - 21:45,11800.3,7728.6,7714.9,7714.9,6999.25,7000.25
27-03-2021,22,21:45 - 22:00,11626.8,7909.6,7895.9,7895.9,6300.66,6301.66
27-03-2021,23,22:00 - 22:15,11771.8,8042.2,8028.5,8028.5,6428.6,6429.6
27-03-2021,23,22:15 - 22:30,11698.2,8013.2,7999.5,7999.5,6300.53,6301.53
27-03-2021,23,22:30 - 22:45,11591.2,8012.3,7998.6,7998.6,6250.84,6251.84
27-03-2021,23,22:45 - 23:00,11424.6,8193.8,8180.1,8180.1,6300.03,6301.03
27-03-2021,24,23:00 - 23:15,11596.8,8077.6,8063.9,8063.9,6503.08,6504.08
27-03-2021,24,23:15 - 23:30,11622.2,8186,8172.3,8172.3,6008.6,6009.6
27-03-2021,24,23:30 - 23:45,11612.9,8355.7,8267,8267,5810.9,5811.9
27-03-2021,24,23:45 - 24:00,11692.9,8502.9,8414.2,8414.2,5810.87,5811.87
28-03-2021,1,00:00 - 00:15,12489.1,9616.8,9510.17,9508.87,5999.75,6000.75
28-03-2021,1,00:15 - 00:30,12554.1,9870.9,9653.26,9651.96,5013.88,5014.88
28-03-2021,1,00:30 - 00:45,12531.6,10158,9585.2,9583.9,4999.07,5000.07
28-03-2021,1,00:45 - 01:00,12570.6,10366,9659.5,9658.2,4469.59,4470.59
28-03-2021,2,01:00 - 01:15,12646.4,10693.2,9859.27,9857.97,4331.73,4332.73
28-03-2021,2,01:15 - 01:30,12394.3,10751.3,9666.76,9665.47,3938.66,3939.66
28-03-2021,2,01:30 - 01:45,12329.9,11117.4,9762.6,9762.6,3769.81,3770.81
28-03-2021,2,01:45 - 02:00,12219,11187.4,9774.8,9773.5,3569.04,3570.04
28-03-2021,3,02:00 - 02:15,12495.6,11341.9,9790,9953.2,3549.53,3550.53
28-03-2021,3,02:15 - 02:30,12411.6,11453.9,9695.2,9898.3,3500.77,3501.77
28-03-2021,3,02:30 - 02:45,12231.9,11661.9,9788.38,9903.2,3469.95,3470.95
28-03-2021,3,02:45 - 03:00,12117.8,11722.9,9674.7,9864.2,3469.7,3470.7
28-03-2021,4,03:00 - 03:15,11838.4,11902.9,9665.67,9960.7,3469.09,3470.09
28-03-2021,4,03:15 - 03:30,11888.2,11985.9,9728.74,9872.2,3418.52,3419.52
28-03-2021,4,03:30 - 03:45,11469.3,12160.8,9396.56,9644.24,3307.15,3308.15
28-03-2021,4,03:45 - 04:00,11461.9,12300.7,9422.06,9669.7,3299.77,3300.77
28-03-2021,5,04:00 - 04:15,11473.3,12477.8,9432.68,9727.53,3299.28,3300.28
28-03-2021,5,04:15 - 04:30,11919.7,12506.9,9799.01,10055.01,3398.33,3399.33
28-03-2021,5,04:30 - 04:45,12211.9,12308.1,9974.4,10237.08,3450.8,3451.8
28-03-2021,5,04:45 - 05:00,12402.3,12147.1,10183.4,10426.29,3450.67,3451.67
28-03-2021,6,05:00 - 05:15,12252.7,12213.9,10176.8,9876.78,3469.06,3470.06
28-03-2021,6,05:15 - 05:30,12384.2,11918.6,10164.9,9961.6,3500.27,3501.27
28-03-2021,6,05:30 - 05:45,12214.4,11674.7,9921,10023.5,3500.03,3501.03
28-03-2021,6,05:45 - 06:00,12483.3,11672.8,9927.6,10184.8,3549.04,3550.04
28-03-2021,7,06:00 - 06:15,13752.3,11978.4,11102.5,11101.48,4600.61,4601.61
28-03-2021,7,06:15 - 06:30,13558.7,11620.7,10814.7,10946.9,4999.23,5000.23
28-03-2021,7,06:30 - 06:45,13501.2,12544.1,11096.9,11180.9,4101.97,4102.97
28-03-2021,7,06:45 - 07:00,13226.5,13613.7,11363.6,11057.24,3550.67,3551.67
28-03-2021,8,07:00 - 07:15,12926.3,13054,11151.9,11041.88,3569.67,3570.67
28-03-2021,8,07:15 - 07:30,12600.2,12760.6,10785.8,11012.7,3569.39,3570.39
28-03-2021,8,07:30 - 07:45,11928.7,12821.8,10533.1,10809.4,3379.38,3380.38
28-03-2021,8,07:45 - 08:00,11641.4,12882.8,10257.3,10554.4,3299.29,3300.29
28-03-2021,9,08:00 - 08:15,10949.3,13256.6,9922.4,10131.3,3065.72,3066.72
28-03-2021,9,08:15 - 08:30,10527.9,13180.8,9707.13,9814,3000.94,3001.94
28-03-2021,9,08:30 - 08:45,10592.8,12574.9,9713.3,9855.2,3299.52,3300.52
28-03-2021,9,08:45 - 09:00,10647.6,12138.9,9608.02,9735.75,3418.55,3419.55
28-03-2021,10,09:00 - 09:15,11062.8,12203.8,10055.4,10108.2,3469.93,3470.93
28-03-2021,10,09:15 - 09:30,11238.6,11991.1,9924.7,9977.5,3569.65,3570.65
28-03-2021,10,09:30 - 09:45,11378.5,11695.5,9820.2,9856.1,3666.94,3667.94
28-03-2021,10,09:45 - 10:00,11124.1,12177.2,9916.8,9969.6,3469.81,3470.81
28-03-2021,11,10:00 - 10:15,11056.7,12678.8,9769.4,9868.1,3299.35,3300.35
28-03-2021,11,10:15 - 10:30,10797.3,12525.5,9510.2,9608.9,3279.74,3280.74
28-03-2021,11,10:30 - 10:45,10739.1,12749.9,9451.9,9550.6,3279.47,3280.47
28-03-2021,11,10:45 - 11:00,10817.3,12884.9,9530.3,9629,3279.61,3280.61
28-03-2021,12,11:00 - 11:15,10603.6,12551.6,9299.4,9495.8,3299.07,3300.07
28-03-2021,12,11:15 - 11:30,10793.7,12627.6,9489.7,9673.1,3299.48,3300.48
28-03-2021,12,11:30 - 11:45,10879.6,12541.9,9474.7,9652.4,3299.72,3300.72
28-03-2021,12,11:45 - 12:00,11037.8,13042.6,9630.9,9813.4,3299.49,3300.49
28-03-2021,13,12:00 - 12:15,11741.9,12913.5,10101.6,10190.6,3418.64,3419.64
28-03-2021,13,12:15 - 12:30,11744.1,13711,10137.9,10315.6,3299.84,3300.84
28-03-2021,13,12:30 - 12:45,11699.5,14381.5,10095.1,10291.5,3286.6,3287.6
28-03-2021,13,12:45 - 13:00,10968.8,15132.3,9538.6,9735,3143.38,3144.38
28-03-2021,14,13:00 - 13:15,10982.4,15967.5,9430.7,9627.9,3059.65,3060.65
28-03-2021,14,13:15 - 13:30,10986.9,16670.2,9467.2,9639.9,3029.41,3030.41
28-03-2021,14,13:30 - 13:45,10984.6,16962.8,9611.6,9720.61,2990.14,2991.14
28-03-2021,14,13:45 - 14:00,11067.8,17327.7,9694.8,9892,2979.19,2980.19
28-03-2021,15,14:00 - 14:15,11227,16845.8,9854.2,10051.4,2979.77,2980.77
28-03-2021,15,14:15 - 14:30,11857.9,16944.3,10437.56,10622,3037.41,3038.41
28-03-2021,15,14:30 - 14:45,12371.1,16619.9,10924.9,11122.1,3059.06,3060.06
28-03-2021,15,14:45 - 15:00,12666.9,16297.6,11220.3,11417.5,3059.71,3060.71
28-03-2021,16,15:00 - 15:15,13162.1,16165.3,11791.1,11783.3,3199.1,3200.1
28-03-2021,16,15:15 - 15:30,13471.4,15903.8,12065.3,12057.5,3269.95,3270.95
28-03-2021,16,15:30 - 15:45,13594.6,15526.7,12367.9,12360.6,3363.08,3364.08
28-03-2021,16,15:45 - 16:00,13589.9,15319.4,12363.3,12355.5,3398.48,3399.48
28-03-2021,17,16:00 - 16:15,13849.2,15341.7,12567.1,11742.9,3398.88,3399.88
28-03-2021,17,16:15 - 16:30,13757.7,14442.8,12227.3,11822.2,3500.14,3501.14
28-03-2021,17,16:30 - 16:45,13074.6,13934.1,11668.3,11553,3469.4,3470.4
28-03-2021,17,16:45 - 17:00,13479.5,13320.4,11634.9,11570.8,3750.61,3751.61
28-03-2021,18,17:00 - 17:15,11880.4,13430.6,10736.9,10726.3,3307.32,3308.32
28-03-2021,18,17:15 - 17:30,11508.8,12728.9,10364.8,10337.8,3398.8,3399.8
28-03-2021,18,17:30 - 17:45,10947,11792.5,9679.3,9669.2,3469.2,3470.2
28-03-2021,18,17:45 - 18:00,10778.5,11243.6,9369.5,9318.5,3500.89,3501.89
28-03-2021,19,18:00 - 18:15,9369.9,11167.7,8681.8,8680.5,3418.07,3419.07
28-03-2021,19,18:15 - 18:30,8707.8,11584.7,8154.8,8153.5,3289.34,3290.34
28-03-2021,19,18:30 - 18:45,9155.4,12390.9,8602.4,8601.1,3289.83,3290.83
28-03-2021,19,18:45 - 19:00,9679.9,12240.9,9093.9,9092.6,3398.56,3399.56
28-03-2021,20,19:00 - 19:15,10541.5,12204.5,9782.1,9780.8,3469.45,3470.45
28-03-2021,20,19:15 - 19:30,10999.8,12345.6,10091.9,10090.6,3559.3,3560.3
28-03-2021,20,19:30 - 19:45,10692.8,12242,9933,9931.7,3469.84,3470.84
28-03-2021,20,19:45 - 20:00,10550.1,12083.3,9780.3,9779,3469.87,3470.87
28-03-2021,21,20:00 - 20:15,10328.2,11948.6,9661.4,9660.1,3469.95,3470.95
28-03-2021,21,20:15 - 20:30,10098,12144.3,9445.4,9444.1,3398.53,3399.53
28-03-2021,21,20:30 - 20:45,9815.1,12103.4,9172.2,9170.9,3363.08,3364.08
28-03-2021,21,20:45 - 21:00,9938.7,12111.4,9295.8,9294.5,3398.06,3399.06
28-03-2021,22,21:00 - 21:15,10119.2,11561.5,9210.2,9208.9,3469.48,3470.48
28-03-2021,22,21:15 - 21:30,10186.7,11215.8,9184.7,9183.4,3549.66,3550.66
28-03-2021,22,21:30 - 21:45,10161.8,10994.1,9100.9,9100.9,3620.48,3621.48
28-03-2021,22,21:45 - 22:00,10106.8,11039.1,9132.8,9131.5,3569.78,3570.78
28-03-2021,23,22:00 - 22:15,9606.4,10940.3,7975.7,7974.4,3398.15,3399.15
28-03-2021,23,22:15 - 22:30,9477.1,10747.3,7846.9,7845.6,3398.75,3399.75
28-03-2021,23,22:30 - 22:45,9092.8,10663.3,7464.7,7463.4,3363.18,3364.18
28-03-2021,23,22:45 - 23:00,9352.5,10710.3,7606.5,7605.2,3398.39,3399.39
28-03-2021,24,23:00 - 23:15,9817.1,11113.2,8022.2,8020.9,3398.51,3399.51
28-03-2021,24,23:15 - 23:30,9966,11256.2,8139.1,8137.8,3398.41,3399.41
28-03-2021,24,23:30 - 23:45,9667.9,11050.8,7870.9,7869.6,3299.58,3300.58
28-03-2021,24,23:45 - 24:00,9808.4,11189.8,8011.4,8010.1,3299.54,3300.54
29-03-2021,1,00:00 - 00:15,10862.8,10910,9333.8,9323.8,3400.87,3401.87
29-03-2021,1,00:15 - 00:30,10734.4,11470.8,9261.7,9261.4,3299.77,3300.77
29-03-2021,1,00:30 - 00:45,10797.2,11899.4,9324.5,9324.2,3298.74,3299.74
29-03-2021,1,00:45 - 01:00,10696.3,12229.2,9245.7,9245.4,3239.83,3240.83
29-03-2021,2,01:00 - 01:15,10506.2,12260.5,9100.1,9099.8,3239.87,3240.87
29-03-2021,2,01:15 - 01:30,10338.2,11971.6,8910.2,8909.9,3298.19,3299.19
29-03-2021,2,01:30 - 01:45,10035.1,11839,8529.2,8528.9,3239.76,3240.76
29-03-2021,2,01:45 - 02:00,9811.7,12039,8313.8,8313.5,3209.49,3210.49
29-03-2021,3,02:00 - 02:15,9846.7,12191.1,8359.1,8358.8,3209.18,3210.18
29-03-2021,3,02:15 - 02:30,9782.7,12331.1,8347.6,8347.3,3129.66,3130.66
